"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"119","I just shared these exact words to motivate my beautiful and brilliant gems at The Melody House in Jamaica! Thank y… https://t.co/Z3BZ6xmCjP",FALSE,0,NA,2021-01-25 19:50:48,TRUE,NA,"1353792456278601729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GirlAmbassador",0,FALSE,FALSE,NA,NA
"120","#YesWeCan @SenSchumer @SenSanders @SenRonWyden @SpeakerPelosi @RepJayapal https://t.co/RYVu7RmTjM",FALSE,0,NA,2021-01-25 19:22:27,FALSE,NA,"1353785323247923200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"121","Let's Build a Better America Together !
Mohammad Mehdi MohammadiZadeh For President <U+0001F1FA><U+0001F1F8>

#MohammadiZadehForPresident… https://t.co/ywKUv7mdqX",FALSE,0,NA,2021-01-25 19:14:01,TRUE,NA,"1353783197809704960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealMFUS",1,FALSE,FALSE,NA,NA
"122","...Let's build a better America together !
#MohammadiZadehForPresident 
#ForThePeople , #YesWeCan 
#AmericaFirst ,… https://t.co/1V7towRKaL",FALSE,0,"RealMFUS",2021-01-25 19:10:52,TRUE,"1353782365357809672","1353782408244584448","862603588148875264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealMFUS",0,FALSE,FALSE,NA,NA
"123","Mensaje claro de una amiga al describir su sentir hoy ""... me siento como super hasta la madre"" ... Alguien más?… https://t.co/uoco1aD6sn",FALSE,0,NA,2021-01-25 19:05:34,TRUE,NA,"1353781074342662144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soff12",0,FALSE,FALSE,NA,NA
"124","#RepublicansAreDestroyingAmerica 
#KillTheFil #YesWeCan #BernieHasAPlan #ListenToBernieDems
@SenSchumer @SenRonWyden https://t.co/r7fSIb5gw5",FALSE,0,NA,2021-01-25 18:56:11,FALSE,NA,"1353778712743829504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"125","#YesWeCan @SenSchumer https://t.co/plHdrWc9AU",FALSE,0,NA,2021-01-25 18:45:54,FALSE,NA,"1353776124480745472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",1,FALSE,FALSE,NA,NA
"126","ya tenemos lavavajillas!! ya somos clase acomodada!! #yeswecan <U+0001F4AA><U+0001F3FF><U+0001F4AA><U+0001F3FF>",FALSE,2,NA,2021-01-25 18:29:01,FALSE,NA,"1353771875206389760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reiassassin",0,FALSE,FALSE,NA,NA
"127","#YesWeCan <U+0001F60A> 
And we must!  The co-design and creation of #active, #inclusive places &amp; spaces is so important as we… https://t.co/sjSESGKuVL",FALSE,3,NA,2021-01-25 17:33:59,TRUE,NA,"1353758024947675142",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evefrancisholt",2,FALSE,FALSE,NA,NA
"128","#StopTheSpreadOfCOVID19 
#StayAtHome 
#selfcare 
#immunestrengthen
#yeswecan https://t.co/ejlXVvE6b7",FALSE,0,NA,2021-01-25 17:24:49,FALSE,NA,"1353755717799456777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Empower_ID",0,FALSE,FALSE,NA,NA
"129","Are you helping people #staypositive despite these trying times?

Check-out #Yesitude for sale @squadhelp… https://t.co/j1zh6RBWqk",FALSE,4,NA,2021-01-25 16:27:43,TRUE,NA,"1353741348990455817",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CookieCreative9",1,FALSE,FALSE,NA,NA
"130","Let's do this for Sierra Leone.... Everyday let's take 30mins of our time and vote, let's vote like our hearts depe… https://t.co/YEB92lylVr",FALSE,12,NA,2021-01-25 15:50:15,TRUE,NA,"1353731919922520067",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamilMindset",2,FALSE,FALSE,NA,NA
"131","@shopper61 @cnnbrk #YesWeCan if Georgia can go blue &amp; send @ReverendWarnock &amp; @ossoff to our Senate we can help Dem… https://t.co/QgxCE6072v",FALSE,3,"shopper61",2021-01-25 15:29:24,TRUE,"1353725378263568391","1353726671539601417","21104857","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliettejenn03",1,FALSE,FALSE,NA,NA
"132","@BarackObama Farewell Speech <U+0001F3A4> #YesWeCan",FALSE,1,"BarackObama",2021-01-25 14:48:51,FALSE,NA,"1353716466152075264","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chiefy44",1,FALSE,FALSE,NA,NA
"133","Get your 46th VP's - "" I am all little girls &amp; They are me!"" custom t shirt before the inauguration today!! Support… https://t.co/TVjRYcy9XS",FALSE,2,NA,2021-01-25 14:33:53,TRUE,NA,"1353712700509970432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","46thvp",2,FALSE,FALSE,NA,NA
"134","Wishing you all a great start to the week! #letsgo #yeswecan https://t.co/xmpHV0tzCz",FALSE,0,NA,2021-01-25 13:53:32,FALSE,NA,"1353702546116915205",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MicheleRosen",0,FALSE,FALSE,NA,NA
"135","@hintondm @kingsacademykcl Yes! Convincing that: #yeswecan",FALSE,1,"hintondm",2021-01-25 12:50:24,FALSE,"1353685924027240450","1353686658584076289","36370231","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LynchKenny",0,FALSE,FALSE,NA,NA
"136","#YesWeCan https://t.co/PauygcQY50",FALSE,10,NA,2021-01-25 12:34:14,FALSE,NA,"1353682589740105728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KobyStringer",2,FALSE,FALSE,NA,NA
"137","#<U+6211><U+7684><U+8D23><U+4EFB><U+6211><U+7684><U+4F7F><U+547D> #<U+5FEB><U+4E50><U+5DE5><U+7A0B><U+5E08> #<U+5353><U+8D8A><U+751F><U+6D3B><U+6559><U+7EC3> #<U+4EBA><U+751F><U+8981><U+4E0E><U+4F17><U+4E0D><U+540C><U+8FC7><U+7740><U+5353><U+8D8A><U+7684><U+4EBA><U+751F> #YesWeCan #LifeStyle #IG_BoeyKW",FALSE,0,"BoeyKW",2021-01-25 12:21:50,FALSE,"1353679398696718336","1353679471686033410","515312428","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoeyKW",0,FALSE,FALSE,NA,NA
"138","In every community there is work to be done. In every nation, there are wounds to heal. In every heart there is the… https://t.co/V6SuIN8ADM",FALSE,0,NA,2021-01-25 11:54:22,TRUE,NA,"1353672558785212416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillR_MIK",0,FALSE,FALSE,NA,NA
"139","@churchlady320 @joncoopertweets @nomechick Agree.. we have to move forward…we cannot not let fear of a possible fut… https://t.co/pNz0cw6xki",FALSE,1,"churchlady320",2021-01-25 11:18:57,TRUE,"1353586536634224641","1353663645025267712","18775094","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrettyFootWoman",0,FALSE,FALSE,NA,NA
"140","Mogelijks 1ste versie bier in blik in redelijke goede staat gevonden in duinen #blankenberge
Voor wie zich afvraagt… https://t.co/K1WT7M1R7y",FALSE,9,NA,2021-01-25 11:08:19,TRUE,NA,"1353660967348019201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProperStrand",4,FALSE,FALSE,NA,NA
"141","As we head into week three of online learning/teaching, let us think about these wise words. #yeswecan… https://t.co/cSALrZGGpD",FALSE,3,NA,2021-01-25 08:59:39,TRUE,NA,"1353628587958661120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cashel_cs",3,FALSE,FALSE,NA,NA
"142","Thank you for the great feedback Mynhardt! Well done Team Wingfield! <U+0001F44C>

#wingfieldmotors #yeswecan #feedback… https://t.co/byF9oMVhgz",FALSE,0,NA,2021-01-25 08:42:10,TRUE,NA,"1353624190314811392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WINGFIELDMOTOR",0,FALSE,FALSE,NA,NA
"143","@AbhiruchiReds Ole Gunnar Solskjaer has me believing we can almost win the title this season. #yeswecan",FALSE,15,"AbhiruchiReds",2021-01-25 07:15:26,FALSE,"1353564842544701441","1353602363601395716","1061256411747885056","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristobalite128",1,FALSE,FALSE,NA,NA
"144","Just to make your Monday a bit better.

#senseindia #deafblindness #deafblind #MondayMotivation #Quotes… https://t.co/zMH8zPOFn6",FALSE,5,NA,2021-01-25 06:28:59,TRUE,NA,"1353590670775046145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","senseindia",1,FALSE,FALSE,NA,NA
"145","Inspiration for a new week…
BE POSITIVE!
#RisingAfrica #YesWeCan https://t.co/KxpPeVKUPa",FALSE,2,NA,2021-01-25 06:00:00,FALSE,NA,"1353583380642877441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","risingafricaorg",0,FALSE,FALSE,NA,NA
"146","Obama taught me how to fuck! and I now fuck my woman the way he fucked America

#YesWeCan",FALSE,4,NA,2021-01-25 03:36:26,FALSE,NA,"1353547247942733824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHASETRDR",1,FALSE,FALSE,NA,NA
"147","We're like Uber... for your beer. Order now, and we'll be right there.  #YesWeAreOpen #YesWeCan #TakeOut #Delivery… https://t.co/jU3Fl7T3Ds",FALSE,0,NA,2021-01-25 03:08:03,TRUE,NA,"1353540104820838401",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BigWoodys",0,FALSE,FALSE,NA,NA
"148","Comparte tus ideas para la #NuevaConstitucion  en el sitio web de @NoNeutrales  o en mis redes sociales o email dis… https://t.co/rvrxp3Rxc1",FALSE,2,NA,2021-01-25 02:20:02,TRUE,NA,"1353528024252166144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Distrito19cons1",2,FALSE,FALSE,NA,NA
"149","Please share with #blackownedbusiness as we gear <U+2699><U+FE0F> up for #blackhistorymonth .

#smallbusiness #smallbusinessowner… https://t.co/36bv4wr5Ap",FALSE,1,NA,2021-01-24 22:58:24,TRUE,NA,"1353477278441885704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fromgirltogirl",0,FALSE,FALSE,NA,NA
"150","#YesWeCan #BernieAgendaNow
@SenSchumer @WhiteHouse https://t.co/simvKR0TKN",FALSE,1,NA,2021-01-24 22:29:06,FALSE,NA,"1353469906327486465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"151","#BernieAgendaNow #YesWeCan https://t.co/31wWJBfweC",FALSE,0,NA,2021-01-24 22:26:12,FALSE,NA,"1353469176791224320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"152","Serve #Positivity Sunday #TipOfTheDay - Be the #Light for #Humanity. 

#YesWeCan
@TheAmandaGorman @byannazhang… https://t.co/Qphyh67iOB",FALSE,0,NA,2021-01-24 21:56:38,TRUE,NA,"1353461736003649537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JTon_Consulting",0,FALSE,FALSE,NA,NA
"153","#YesWeCan @SenSchumer https://t.co/oVHL3LQM3V",FALSE,3,NA,2021-01-24 21:49:54,FALSE,NA,"1353460042553462786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",2,FALSE,FALSE,NA,NA
"154","#BernieAgenda #YesWeCan
@SenSchumer @WhiteHouse https://t.co/vhYRlj9QTU",FALSE,2,NA,2021-01-24 21:49:22,FALSE,NA,"1353459908037857281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",2,FALSE,FALSE,NA,NA
"155","<U+0001F501>Elect<U+0001F31F>TERRY McAULIFFE<U+0001F31F>#VAGOV

Register
https://t.co/Jb2iqaZFdu
https://t.co/YXkiRVLVZs
<U+0001F393>
https://t.co/y1CsT1z6BN
I… https://t.co/EcO7YOX7cb",FALSE,12,"SuMoh7",2021-01-24 21:30:58,TRUE,"1353455181506211840","1353455274816806912","718375439367028737","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",15,FALSE,FALSE,NA,NA
"156","#YesWeCan #DeliverNowDems @SenSchumer @SenateDems 
@SenRonWyden @SenJeffMerkley https://t.co/br5HxbkKUq",FALSE,1,NA,2021-01-24 21:18:56,FALSE,NA,"1353452250044096512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"157","I am new to the area, and after a bit of reading and research, have found @Wade_Hinton to be a top notch candidate… https://t.co/5xVn0xdPvj",FALSE,1,NA,2021-01-24 20:49:21,TRUE,NA,"1353444803271397388",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bcb6500",1,FALSE,FALSE,NA,NA
"158","<U+0001F501>Elect<U+0001F31F>KAREN CARTER PETERSON<U+0001F31F>#LA02

Register
https://t.co/hwzEffcepW
https://t.co/YXkiRVul7U
<U+0001F393>… https://t.co/vxpgiSfapv",FALSE,14,"SuMoh7",2021-01-24 20:49:17,TRUE,"1353444437725126659","1353444784858390528","718375439367028737","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",15,FALSE,FALSE,NA,NA
"159","#Louisiana LA-02 #SpecialElection #Election2021-March20 

Support KAREN CARTER PETERSON #LA02,&amp; @DemsWork4USA
<U+27A1><U+FE0F>… https://t.co/0ngcGurLFA",FALSE,23,NA,2021-01-24 20:47:54,TRUE,NA,"1353444437725126659",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",31,FALSE,FALSE,NA,NA
"160","<U+0001F501>Elect<U+0001F31F>KAREN CARTER PETERSON<U+0001F31F>#LA02

Register
https://t.co/oRfvhZ4Uop
https://t.co/FCC43SGjQv
<U+0001F393>… https://t.co/87VP4s4M31",FALSE,1,"DemsWork4USA",2021-01-24 20:40:55,TRUE,"1353442562544005122","1353442679145828352","878759964134604800","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DemsWork4USA",1,FALSE,FALSE,NA,NA
"161","#Louisiana LA-02 #SpecialElection #Election2021-March20 

Support KAREN CARTER PETERSON #LA02,&amp; @DemsWork4USA
<U+27A1><U+FE0F>… https://t.co/PIVKVqFJ7D",FALSE,4,NA,2021-01-24 20:40:27,TRUE,NA,"1353442562544005122",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DemsWork4USA",5,FALSE,FALSE,NA,NA
"162","<U+0001F501>Elect<U+0001F31F>KAREN CARTER PETERSON<U+0001F31F>#LA02

Register
https://t.co/hGbtSVnD11
https://t.co/YXkiRVul7U
<U+0001F393>… https://t.co/AySw4WQmzn",FALSE,19,"SuMoh7",2021-01-24 20:26:56,TRUE,"1353439080005079041","1353439163236970496","718375439367028737","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",21,FALSE,FALSE,NA,NA
"163","<U+0001F501>#Louisiana LA-02 #SpecialElection #Election2021-March20 

Support KAREN CARTER PETERSON #LA02,&amp; @DemsWork4USA… https://t.co/NrJu4jOrMe",FALSE,71,NA,2021-01-24 20:26:37,TRUE,NA,"1353439080005079041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",69,FALSE,FALSE,NA,NA
"164","@joel_kandolo @JosephineNdeze @F24Afrique @DrDjamilaF @EvelyneOmbeni Felicitations @JosephineNdeze! <U+0001F64C><U+0001F3FE><U+0001F44D><U+0001F3FD><U+2665><U+FE0F>#yeswecan",FALSE,3,"joel_kandolo",2021-01-24 20:11:05,FALSE,"1353256730306736129","1353435173883416576","4342207996","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Giselesoft",0,FALSE,FALSE,NA,NA
"165","<U+0001F44D><U+0001F44D> #YesWeCan #YesToNoCovid https://t.co/GYNBuCgbFx",FALSE,4,NA,2021-01-24 19:54:06,FALSE,NA,"1353430898490937344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahyder1",0,FALSE,FALSE,NA,NA
"166","...Let's Build a Better America Together !
#MohammadiZadehForPresident 
#ForThePeople , #YesWeCan 
#AmericaFirst ,… https://t.co/O7MwsN2I9Z",FALSE,1,"RealMFUS",2021-01-24 19:50:37,TRUE,"1353429951513567232","1353430022254686208","862603588148875264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealMFUS",0,FALSE,FALSE,NA,NA
"167","@AFreshPrincess but we have to move forward...we cannot not let fear of a possible future bring inaction in the pre… https://t.co/DE9oHPIbvr",FALSE,1,"AFreshPrincess",2021-01-24 18:59:09,TRUE,"1353371946361229313","1353417069950341125","4498960049","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrettyFootWoman",0,FALSE,FALSE,NA,NA
"168","@BR_Oberbayern @BR24 #YesWeCan
#YesToNoCovid 

(mal sehen, wie es sich im Laufe der Woche entwickelt...)",FALSE,0,"BR_Oberbayern",2021-01-24 17:16:42,FALSE,"1353351968362737664","1353391289467863040","2289843524","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SWindach",0,FALSE,FALSE,NA,NA
"169","@iamyomms #yeswecan",FALSE,3,"iamyomms",2021-01-24 16:46:25,FALSE,"1353379102166818818","1353383668870479872","1163043162077716480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","real_jaybaba",2,FALSE,FALSE,NA,NA
"170","#Internationaldayofeducation
#educationaladvocacy
#Empoweringthegenerations
#Maps
#Yeswecan https://t.co/hLYBcVh0zZ",FALSE,0,NA,2021-01-24 16:45:25,FALSE,NA,"1353383414599200769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khaliqryk",0,FALSE,FALSE,NA,NA
"171","Coming soon on #LinkedIn and #SalesMatinee 

#yeswecan #smckids #protest #RepublicDay https://t.co/2FQu3T7Bj0",FALSE,0,NA,2021-01-24 16:21:37,FALSE,NA,"1353377425107935234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravisingh3112",0,FALSE,FALSE,NA,NA
"172","@JShahryar @nytimes ***You can't do that.***

Didn't you hear @BarackObama   ?

He said #YesWeCan !!!",FALSE,0,"JShahryar",2021-01-24 15:54:04,FALSE,"1353142885860839424","1353370493353512962","48357731","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EdwardKeithly",0,FALSE,FALSE,NA,NA
"173","Feliz da vida com meus brinquedos novos <U+2764><U+FE0F> #yeswecan https://t.co/Jjg27B5YjC",FALSE,1,NA,2021-01-24 14:58:02,FALSE,NA,"1353356393219321856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","patty_chamorro",0,FALSE,FALSE,NA,NA
"174","Una senda, un río, 15 kms bordeando la ciudad, buena compañía y carga de energía para enfrentar la última semana de… https://t.co/OxW55smlPR",FALSE,8,NA,2021-01-24 13:21:37,TRUE,NA,"1353332126792507394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sualfageme",1,FALSE,FALSE,NA,NA
"175","@Derya58201372 @ZaireKrieger @197winstonsmith Op naar een beter Nederland.

Er moet heel veel gebeuren. Maar heel b… https://t.co/mf6jqFrUIJ",FALSE,0,"Derya58201372",2021-01-24 13:10:43,TRUE,"1353262758645686272","1353329384611061760","1341337494244257793","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JamesRon1980",0,FALSE,FALSE,NA,NA
"176","ooooooh finalmente!!
il mio paninozzo preferito 

@WMckennie 

#yeswecan 

#mckennie 
#JuventusBologna 
#Juve 
@juventusfc",FALSE,0,NA,2021-01-24 13:02:34,FALSE,NA,"1353327332321353729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Luca_mr_10",0,FALSE,FALSE,NA,NA
"177","#Internationaldayofeducation
#educationaladvocacy
#Empoweringthegenerations
#Maps
#Yeswecan https://t.co/YtwQ59SkT6",FALSE,1,NA,2021-01-24 09:21:18,FALSE,NA,"1353271647554445312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasnainRiaz_",0,FALSE,FALSE,NA,NA
"178","Well said girl! #yeswecan. Love her answer <U+2764><U+FE0F> https://t.co/QusBfKtHiV",FALSE,1,NA,2021-01-24 07:39:37,FALSE,NA,"1353246059745718272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanayE10",1,FALSE,FALSE,NA,NA
"179","#soul #shaker #abundance #heart #lite #life #love #joy #yeswecan #live https://t.co/tiaoVtGLFK",FALSE,0,NA,2021-01-24 06:52:37,FALSE,NA,"1353234233775378432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLexiLove",1,FALSE,FALSE,NA,NA
"180","#ImpossibleIsNothing
#GirlsThatRef
#YesWeCan
#TogetherWeCan
#TotalCHAN2020 https://t.co/GCSBt5uUG0",FALSE,51,NA,2021-01-24 06:12:48,FALSE,NA,"1353224213327458304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mimiverite",13,FALSE,FALSE,NA,NA
"181","@C82477 @tweetMalena #yeswecan",FALSE,1,"C82477",2021-01-24 05:42:20,FALSE,"1353085183252041733","1353216545141501952","1189572071497486336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CherylBlueWave",1,FALSE,FALSE,NA,NA
"182","#PutinsPuppet #TraitorTrump is down
#DemocracyForRussia next
#PutinMustGo 
#StandWithNavalny 
#YesWeCan <U+270A><U+2696><U+FE0F><U+0001F5FD> https://t.co/NDQVmM5xGR",FALSE,7,NA,2021-01-24 05:22:34,FALSE,NA,"1353211569706917889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PinkPurpleBlu12",7,FALSE,FALSE,NA,NA
"183","#RightOn! @BKBoroHall And @CoryBooker Is already the #leader of #Veganism in #America<U+270A><U+0001F3FE><U+0001F4AA><U+0001F3FF><U+0001F51D><U+0001F4AF><U+0001F49A>Finally is time for… https://t.co/YZdV0hEbWd",FALSE,2,NA,2021-01-24 03:48:55,TRUE,NA,"1353188004223983617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaphneDi",1,FALSE,FALSE,NA,NA
"184","@C82477 @tweetMalena #yeswecan 

Mitch McConnell has already begun obstructing Joe Biden’s policy agenda!

<U+0001F5E3> Call C… https://t.co/mwmKE3ppag",FALSE,18,"C82477",2021-01-24 03:21:14,TRUE,"1353085183252041733","1353181034452447232","1189572071497486336","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SallyDeal4",18,FALSE,FALSE,NA,NA
"185","https://t.co/zsxIwss9nG

... is what it sounds like. #betteryoubetterme #buildbackbetter #yeswecan #klimaatalarm

t… https://t.co/auMC1Ld5Cc",FALSE,0,"spellfinder",2021-01-24 03:20:51,TRUE,"1353178949627633664","1353180938063278080","14951601","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","spellfinder",0,FALSE,FALSE,NA,NA
"186","After doing a close read of these 6 Ways for Educators to Cope, I feel I have some self-reflection to do. #YesWeCan https://t.co/xQHi5VZuPS",FALSE,1,NA,2021-01-24 02:16:42,FALSE,NA,"1353164797525823489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrsAnnetteR",2,FALSE,FALSE,NA,NA
"187","#BernieSandersmemes #berniesmittens #grumpychic #trendsetter #functionaljacket #InaugurationDay2021… https://t.co/8ciJ89P90m",FALSE,0,NA,2021-01-23 21:38:19,TRUE,NA,"1353094736727437313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FeLiGo6",0,FALSE,FALSE,NA,NA
"188","@DeBlauweTijger #yeswecan",FALSE,2,"DeBlauweTijger",2021-01-23 21:10:31,FALSE,"1353085114922762240","1353087743941894144","1972728721","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HumanBe00194645",0,FALSE,FALSE,NA,NA
"189","See you on Sunday 2 pm!! @tweetMalena 

Calling all Democratic Senators to honor their word and END the Jim Crow fi… https://t.co/jso5pbCyoE",FALSE,117,NA,2021-01-23 21:00:21,TRUE,NA,"1353085183252041733",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","C82477",97,FALSE,FALSE,NA,NA
"190","@matthdonovan @RBReich #BoycottInstaCart 
#GrabYourWallet 
#BoycottWalmart 

The abuse stops now! <U+26A1><U+FE0F>

Boycott hate… https://t.co/i9Bs3sToYW",FALSE,15,"matthdonovan",2021-01-23 20:44:52,TRUE,"1353079415308075009","1353081287607640065","559340679","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","C82477",10,FALSE,FALSE,NA,NA
"191","@POTUS #yeswecan",FALSE,0,"POTUS",2021-01-23 20:28:41,FALSE,"1353071253880336391","1353077215290925057","1349149096909668363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrewye001",0,FALSE,FALSE,NA,NA
"192","@BrandonStraka #YesWeCan <U+0001F1FA><U+0001F1F8>",FALSE,0,"BrandonStraka",2021-01-23 19:50:06,FALSE,"1353063539280252928","1353067506479505408","52338305","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tahdahling",1,FALSE,FALSE,NA,NA
"193","I predict the 1st major arrest will be... #yeswecan https://t.co/aIOjPVamX9",FALSE,14,NA,2021-01-23 19:47:18,FALSE,NA,"1353066798271188995",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheRealDeanRyan",3,FALSE,FALSE,NA,NA
"194","We can #buildbackbetter America.

#hope #yeswecan #obama #madamvicepresident #kamalaharris #kamala #politics… https://t.co/gcqf9GFdd9",FALSE,0,NA,2021-01-23 19:28:56,TRUE,NA,"1353062179549790208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fromgirltogirl",0,FALSE,FALSE,NA,NA
